treatment,run_id,uses_cohorts,solution_found,solution_size,update_found,fitness,num_antagonists,sorts_per_antagonist,network
TESTS_STATIC__SEL_TOURN,1155,0,True,87,976,16384.3,1024,16,"[(1,11),(2,12),(5,0),(9,13),(8,10),(3,13),(10,14),(2,10),(15,3),(7,13),(6,8),(14,11),(12,8),(9,4),(11,15),(5,12),(6,0),(9,15),(13,15),(2,5),(4,7),(6,8),(1,3),(13,14),(10,13),(10,7),(12,11),(4,3),(1,3),(9,11),(15,13),(9,2),(14,15),(1,8),(12,6),(1,0),(8,9),(3,4),(5,10),(0,2),(12,15),(2,1),(9,15),(7,6),(14,3),(3,1),(2,3),(1,6),(11,5),(4,12),(11,10),(4,7),(9,12),(14,11),(14,12),(8,5),(6,2),(3,6),(13,7),(13,0),(13,0),(4,8),(1,3),(3,4),(11,10),(9,7),(10,7),(7,6),(7,8),(12,13),(4,6),(9,11),(9,8),(13,11),(5,7),(5,4),(8,12),(10,12),(3,4),(2,3),(12,11),(7,6),(10,9),(5,6),(10,11),(9,8),(8,7)]"
TESTS_STATIC__SEL_TOURN,1156,0,True,84,1154,16384.3,1024,16,"[(6,2),(3,5),(14,12),(1,11),(1,10),(1,15),(1,4),(2,7),(5,12),(9,13),(5,10),(0,15),(8,9),(5,8),(12,8),(4,13),(5,0),(14,11),(13,12),(3,15),(10,6),(13,10),(4,8),(12,6),(11,3),(10,11),(9,5),(3,6),(2,5),(9,7),(1,0),(5,8),(13,13),(3,0),(15,14),(0,2),(10,7),(2,3),(8,12),(1,9),(9,15),(3,5),(4,7),(12,10),(1,10),(7,1),(6,14),(2,4),(14,9),(15,12),(4,5),(13,15),(12,11),(6,4),(8,9),(7,8),(2,3),(3,1),(2,1),(14,14),(3,6),(13,14),(9,13),(12,13),(13,14),(2,4),(6,10),(5,8),(12,10),(8,10),(9,11),(7,6),(4,3),(11,12),(5,7),(9,8),(7,9),(8,5),(4,5),(11,10),(6,4),(6,5),(8,7),(10,9)]"
TESTS_STATIC__SEL_TOURN,1157,0,True,78,21925,16384.4,1024,16,"[(7,0),(13,15),(0,13),(3,12),(9,8),(9,3),(15,10),(10,4),(1,14),(6,10),(3,4),(1,7),(8,6),(11,2),(8,12),(0,2),(11,15),(7,15),(11,4),(14,5),(2,13),(2,4),(8,1),(9,10),(11,8),(6,0),(5,6),(13,11),(14,12),(11,6),(4,9),(2,7),(4,6),(0,3),(10,15),(7,12),(6,1),(2,1),(7,8),(11,10),(14,15),(3,7),(3,5),(9,12),(0,13),(10,8),(1,9),(14,13),(9,5),(7,2),(2,5),(2,3),(2,1),(5,7),(13,9),(4,5),(1,0),(11,12),(3,2),(11,13),(8,5),(3,4),(14,12),(6,9),(10,9),(2,1),(3,2),(7,9),(6,7),(8,7),(12,13),(5,6),(10,11),(12,11),(8,9),(5,4),(10,9),(6,7)]"
TESTS_STATIC__SEL_TOURN,1158,0,True,76,23338,16384.4,1024,16,"[(13,6),(15,9),(11,13),(14,1),(6,5),(14,12),(10,13),(14,13),(4,12),(10,7),(15,13),(12,10),(7,9),(0,5),(15,12),(2,3),(7,11),(1,6),(7,0),(1,4),(13,3),(12,9),(10,8),(6,10),(15,2),(2,8),(11,5),(13,11),(11,6),(15,11),(12,11),(2,1),(0,1),(3,7),(7,5),(15,14),(2,5),(14,11),(9,8),(4,6),(6,11),(10,13),(8,4),(15,13),(8,3),(2,1),(9,7),(12,10),(9,11),(3,4),(5,8),(12,15),(13,12),(7,6),(13,14),(11,13),(12,13),(11,10),(11,12),(10,7),(1,3),(9,8),(9,10),(10,11),(4,2),(5,7),(5,6),(6,7),(3,2),(3,5),(6,4),(8,7),(4,5),(6,7),(13,13),(8,9)]"
TESTS_STATIC__SEL_TOURN,1159,0,True,79,713,16384.4,1024,16,"[(11,5),(4,2),(1,3),(10,7),(12,6),(5,6),(8,0),(12,6),(4,13),(9,13),(9,15),(14,3),(9,0),(13,14),(13,15),(12,11),(4,11),(10,8),(3,8),(1,2),(7,5),(1,0),(7,6),(14,15),(11,13),(5,0),(10,12),(11,7),(11,10),(6,8),(3,15),(6,7),(6,1),(8,13),(12,15),(5,1),(6,7),(7,3),(1,2),(2,9),(12,11),(4,5),(10,14),(11,14),(14,9),(5,2),(2,4),(3,6),(12,13),(10,9),(2,3),(14,13),(4,5),(5,7),(0,2),(6,4),(9,8),(9,11),(12,12),(4,1),(10,12),(3,1),(7,10),(7,11),(6,7),(5,9),(5,8),(6,8),(3,4),(10,11),(12,13),(5,3),(4,5),(2,1),(7,9),(7,8),(10,9),(12,11),(5,6)]"
TESTS_STATIC__SEL_TOURN,1160,0,True,83,97231,16384.4,1024,16,"[(4,9),(6,7),(14,1),(8,2),(15,1),(3,15),(0,7),(13,6),(10,0),(13,5),(12,11),(0,11),(9,3),(15,13),(8,7),(0,13),(15,10),(14,8),(5,3),(6,1),(4,2),(8,9),(10,7),(11,3),(7,2),(1,0),(14,12),(13,10),(4,10),(0,2),(7,12),(11,6),(14,9),(11,8),(8,7),(1,2),(5,6),(15,9),(4,5),(13,10),(14,15),(6,12),(5,2),(3,10),(9,13),(3,2),(5,10),(13,12),(9,11),(14,12),(10,12),(11,13),(5,8),(6,11),(6,9),(10,3),(5,6),(1,4),(2,7),(12,11),(10,8),(4,7),(13,1),(3,7),(6,7),(8,9),(3,6),(6,8),(5,3),(2,8),(11,9),(6,5),(9,10),(2,0),(1,2),(2,4),(8,7),(14,13),(13,12),(4,3),(10,11),(8,9),(5,9)]"
TESTS_STATIC__SEL_TOURN,1161,0,True,83,1769,16384.4,1024,16,"[(5,11),(6,1),(8,12),(7,0),(12,9),(10,15),(14,4),(2,3),(9,5),(13,11),(7,11),(2,10),(9,14),(8,15),(0,5),(1,2),(3,5),(15,5),(10,4),(15,9),(2,10),(11,5),(6,10),(10,12),(10,0),(10,13),(15,13),(15,14),(7,8),(4,2),(15,3),(7,1),(6,14),(3,9),(8,6),(5,4),(2,0),(7,2),(6,3),(2,4),(11,12),(0,1),(12,15),(13,11),(14,13),(3,2),(9,7),(5,10),(8,9),(10,9),(10,13),(11,10),(6,4),(1,3),(8,6),(14,12),(5,6),(6,7),(12,13),(10,3),(5,9),(0,7),(7,15),(5,6),(7,8),(10,9),(3,4),(11,5),(8,11),(2,7),(7,9),(8,5),(5,7),(3,5),(11,10),(6,4),(8,10),(8,9),(6,7),(1,2),(3,2),(5,4),(12,11)]"
TESTS_STATIC__SEL_TOURN,1162,0,True,89,1733,16384.3,1024,16,"[(5,10),(5,9),(8,15),(4,10),(9,3),(4,1),(8,5),(9,6),(2,4),(0,12),(10,15),(15,7),(9,4),(7,0),(8,12),(1,5),(1,0),(14,13),(11,3),(12,14),(10,7),(6,13),(8,11),(6,5),(11,14),(4,15),(7,12),(2,5),(4,10),(0,11),(3,8),(6,13),(12,5),(12,11),(12,6),(10,13),(5,1),(9,14),(6,13),(7,3),(15,14),(11,6),(14,13),(0,8),(9,11),(8,7),(4,10),(0,2),(4,1),(5,6),(12,11),(5,4),(1,2),(5,8),(10,6),(7,2),(1,3),(10,7),(5,7),(9,1),(14,12),(5,6),(9,7),(3,4),(7,6),(12,11),(2,3),(11,13),(9,8),(9,10),(0,1),(9,11),(5,4),(9,7),(10,13),(7,8),(5,5),(1,10),(12,10),(12,13),(1,2),(9,8),(6,7),(5,7),(9,11),(12,10),(4,3),(5,6),(11,10)]"
TESTS_STATIC__SEL_TOURN,1163,0,True,86,2193,16384.3,1024,16,"[(10,15),(1,10),(2,4),(2,6),(5,0),(10,6),(13,9),(1,3),(7,14),(5,13),(14,11),(13,14),(1,11),(0,12),(2,7),(6,8),(3,8),(6,9),(9,12),(5,15),(3,5),(15,12),(1,6),(7,9),(12,6),(12,9),(10,15),(11,13),(8,4),(15,14),(5,13),(11,0),(9,10),(12,14),(12,0),(4,0),(4,10),(10,13),(3,7),(0,2),(0,1),(14,4),(0,2),(3,9),(12,8),(13,15),(7,11),(2,6),(4,8),(6,9),(7,14),(10,11),(5,11),(5,10),(6,7),(1,3),(2,3),(4,3),(12,14),(10,8),(10,11),(7,4),(1,2),(3,6),(7,5),(4,5),(13,14),(9,10),(2,7),(13,12),(9,7),(4,3),(12,11),(10,11),(6,4),(5,7),(3,2),(14,15),(7,8),(5,7),(1,4),(9,8),(9,10),(11,1),(5,6),(13,12)]"
TESTS_STATIC__SEL_TOURN,1164,0,True,81,2847,16384.4,1024,16,"[(12,10),(3,6),(10,4),(0,15),(13,14),(3,13),(11,2),(9,2),(8,14),(8,7),(1,3),(11,3),(9,6),(12,8),(4,0),(12,0),(10,4),(7,6),(1,0),(3,10),(15,5),(9,14),(3,13),(7,4),(13,6),(11,15),(1,8),(9,4),(9,13),(1,2),(5,4),(5,3),(12,15),(5,8),(6,11),(5,2),(7,5),(3,4),(6,0),(14,10),(3,1),(2,3),(3,4),(10,6),(8,10),(14,15),(3,0),(12,11),(0,1),(10,14),(9,12),(13,12),(12,10),(5,11),(13,7),(3,2),(11,14),(11,8),(10,7),(9,5),(14,13),(6,2),(6,3),(5,3),(8,7),(13,9),(10,12),(11,9),(2,1),(13,12),(4,6),(10,11),(5,4),(6,5),(9,6),(6,7),(5,6),(8,9),(10,9),(7,8),(12,11)]"
TESTS_STATIC__SEL_TOURN,1165,0,True,80,9706,16384.4,1024,16,"[(13,10),(6,0),(14,4),(9,12),(7,15),(10,2),(9,0),(15,13),(3,5),(1,7),(6,12),(11,8),(8,1),(10,6),(0,3),(11,12),(2,9),(9,4),(14,10),(4,1),(15,7),(11,13),(3,11),(8,7),(14,15),(2,0),(4,3),(13,5),(6,13),(8,11),(10,6),(1,10),(4,0),(10,3),(5,9),(0,1),(2,8),(14,4),(12,13),(13,14),(8,4),(2,3),(9,11),(6,5),(14,10),(12,13),(10,9),(15,14),(8,9),(6,7),(14,14),(11,13),(5,6),(1,5),(12,7),(10,12),(9,6),(2,1),(11,10),(13,12),(11,9),(3,5),(14,12),(10,9),(10,12),(5,6),(4,8),(2,3),(4,7),(7,8),(6,7),(14,11),(5,4),(8,9),(6,5),(13,14),(12,11),(4,3),(7,8),(9,10)]"
TESTS_STATIC__SEL_TOURN,1166,0,True,88,1897,16384.3,1024,16,"[(2,0),(11,1),(3,15),(11,14),(13,7),(9,0),(10,6),(13,5),(15,2),(4,11),(5,8),(15,1),(12,7),(12,11),(7,11),(13,14),(0,3),(6,4),(7,0),(6,5),(4,5),(10,8),(10,12),(5,3),(8,11),(6,9),(11,15),(6,3),(7,1),(1,3),(3,13),(4,0),(4,15),(9,12),(7,11),(6,5),(2,8),(13,13),(13,8),(12,15),(5,8),(7,9),(14,13),(10,6),(1,4),(8,6),(8,9),(2,3),(8,13),(15,14),(4,2),(5,7),(6,3),(7,6),(1,2),(11,9),(14,10),(10,13),(13,14),(12,14),(12,13),(11,4),(14,15),(5,3),(3,4),(1,13),(9,10),(6,5),(7,9),(5,4),(13,11),(6,10),(12,11),(10,11),(0,1),(14,13),(5,6),(12,11),(10,9),(8,9),(12,13),(5,11),(8,6),(6,7),(10,9),(6,5),(8,7),(2,3)]"
TESTS_STATIC__SEL_TOURN,1167,0,True,80,7860,16384.4,1024,16,"[(8,12),(4,10),(14,9),(5,2),(1,3),(9,0),(15,10),(4,11),(6,13),(10,8),(14,6),(1,4),(14,3),(9,12),(2,9),(0,1),(9,4),(9,10),(5,14),(3,11),(2,0),(8,1),(13,13),(7,5),(13,11),(5,9),(12,7),(4,5),(11,4),(8,3),(7,9),(15,10),(13,12),(7,3),(6,2),(2,15),(8,10),(1,4),(14,15),(7,10),(6,11),(6,5),(12,9),(8,3),(13,15),(0,1),(3,4),(9,11),(10,11),(13,11),(6,7),(8,4),(5,4),(8,9),(9,7),(2,3),(1,2),(2,3),(14,12),(5,6),(0,1),(12,10),(12,9),(13,14),(8,3),(11,13),(7,8),(10,6),(8,10),(2,9),(3,4),(11,9),(5,4),(7,6),(7,8),(5,6),(12,11),(2,3),(6,7),(10,9)]"
TESTS_STATIC__SEL_TOURN,1168,0,True,81,3926,16384.4,1024,16,"[(15,12),(11,5),(14,1),(7,1),(11,7),(13,10),(0,9),(2,0),(5,3),(12,9),(0,8),(7,8),(0,6),(7,0),(14,15),(12,6),(13,5),(5,3),(13,4),(3,4),(7,1),(2,4),(10,7),(10,6),(4,12),(8,5),(6,4),(14,2),(15,11),(3,9),(7,10),(8,11),(5,2),(6,14),(10,6),(7,1),(10,5),(1,0),(11,15),(14,8),(1,9),(5,7),(0,3),(1,3),(10,9),(13,12),(6,4),(13,15),(12,11),(6,9),(8,6),(11,9),(8,7),(14,13),(12,10),(2,4),(9,4),(11,8),(6,5),(2,5),(4,3),(3,5),(7,6),(13,10),(9,7),(10,8),(8,9),(4,6),(7,6),(5,4),(7,8),(10,11),(6,5),(14,12),(10,9),(1,3),(13,12),(12,11),(2,1),(7,6),(3,2)]"
TESTS_STATIC__SEL_TOURN,1169,0,True,90,666,16384.3,1024,16,"[(12,1),(14,10),(15,3),(11,4),(4,13),(11,1),(10,5),(9,5),(0,14),(8,7),(2,14),(9,12),(8,11),(8,2),(4,3),(10,6),(11,15),(11,9),(8,6),(2,3),(12,15),(1,0),(2,14),(10,1),(14,7),(0,4),(13,15),(5,7),(15,14),(6,12),(6,9),(13,4),(5,6),(3,6),(7,4),(11,8),(14,12),(7,14),(13,12),(14,9),(4,8),(7,12),(8,12),(15,10),(6,12),(5,2),(0,5),(14,10),(9,7),(13,10),(11,13),(7,1),(4,7),(3,4),(10,6),(0,3),(1,3),(11,9),(12,7),(12,11),(7,6),(4,5),(9,7),(13,11),(0,15),(1,4),(6,5),(15,1),(6,9),(3,5),(8,7),(14,13),(10,11),(8,10),(9,10),(2,1),(13,12),(5,6),(6,8),(4,6),(1,13),(9,8),(4,3),(7,5),(11,12),(5,4),(7,8),(6,7),(11,10),(1,0)]"
TESTS_STATIC__SEL_TOURN,1170,0,True,85,3197,16384.3,1024,16,"[(13,15),(7,12),(11,0),(9,5),(7,1),(6,3),(7,2),(0,3),(4,2),(15,10),(12,4),(10,9),(15,2),(7,6),(4,14),(8,4),(4,3),(12,10),(9,10),(4,3),(0,2),(1,9),(13,14),(10,8),(1,3),(11,15),(5,4),(10,14),(2,6),(15,7),(14,12),(4,13),(0,1),(3,13),(7,10),(4,9),(15,14),(6,8),(5,11),(13,1),(4,0),(5,7),(8,14),(5,4),(10,12),(3,6),(7,14),(1,2),(4,1),(12,5),(10,13),(8,11),(2,11),(2,9),(5,10),(8,9),(11,12),(9,12),(2,6),(6,7),(1,3),(7,9),(4,3),(5,2),(9,11),(9,13),(6,8),(10,8),(14,12),(9,10),(5,6),(12,13),(4,5),(11,13),(12,11),(6,8),(3,2),(9,7),(8,7),(5,6),(6,7),(11,10),(10,9),(4,3),(2,13)]"
TESTS_STATIC__SEL_TOURN,1171,0,True,85,2897,16384.3,1024,16,"[(8,2),(12,7),(3,13),(9,0),(11,5),(8,13),(9,7),(11,9),(8,9),(13,14),(2,10),(15,7),(8,3),(1,5),(9,12),(10,12),(12,4),(9,8),(6,13),(13,4),(5,15),(15,5),(15,10),(7,3),(14,15),(4,0),(4,9),(13,11),(5,11),(15,13),(6,0),(5,8),(10,5),(10,4),(2,1),(7,5),(8,6),(9,2),(9,11),(13,14),(4,1),(8,7),(11,1),(6,3),(12,11),(4,7),(1,0),(9,14),(7,1),(8,13),(8,2),(12,14),(0,3),(14,15),(5,1),(5,2),(1,3),(10,13),(5,6),(5,12),(9,10),(5,7),(2,3),(10,11),(4,5),(2,4),(9,6),(4,3),(8,10),(8,7),(6,7),(8,9),(13,11),(13,12),(14,15),(1,2),(5,4),(11,10),(7,8),(3,4),(5,6),(7,6),(12,11),(9,10),(4,5)]"
TESTS_STATIC__SEL_TOURN,1172,0,True,79,13648,16384.4,1024,16,"[(6,13),(6,8),(1,9),(3,13),(2,7),(11,14),(8,3),(5,15),(0,5),(15,14),(1,3),(2,0),(3,14),(11,10),(10,0),(11,4),(2,13),(7,11),(6,3),(4,12),(9,12),(4,1),(5,9),(12,15),(9,11),(5,10),(9,13),(15,8),(5,7),(8,10),(12,8),(0,3),(4,5),(15,11),(7,3),(12,14),(9,14),(1,0),(6,7),(7,10),(10,14),(9,7),(4,1),(5,8),(2,3),(8,6),(4,6),(3,12),(4,3),(2,1),(5,2),(12,8),(5,4),(7,8),(6,4),(6,5),(8,6),(9,12),(11,13),(14,13),(11,10),(9,10),(12,11),(15,14),(12,0),(6,9),(8,10),(5,7),(9,8),(11,2),(7,6),(5,4),(13,11),(3,2),(13,12),(3,4),(9,11),(12,12),(11,10)]"
TESTS_STATIC__SEL_TOURN,1173,0,True,84,1869,16384.3,1024,16,"[(9,0),(8,13),(3,10),(8,0),(6,7),(1,8),(2,5),(0,0),(13,7),(10,5),(5,15),(7,12),(2,4),(4,14),(1,11),(2,7),(15,12),(9,12),(5,6),(3,4),(8,10),(2,3),(11,15),(6,9),(5,2),(11,10),(14,15),(6,14),(1,0),(13,14),(12,4),(8,0),(3,5),(5,7),(8,9),(1,3),(5,0),(8,5),(12,11),(3,8),(11,14),(7,11),(9,14),(15,12),(15,14),(4,10),(5,3),(10,13),(6,4),(0,4),(10,8),(2,5),(2,0),(7,13),(6,7),(3,4),(9,12),(2,6),(6,5),(8,4),(13,11),(11,9),(3,1),(2,5),(11,3),(7,10),(8,7),(6,8),(14,12),(6,7),(12,13),(9,7),(7,6),(1,2),(5,4),(11,12),(2,3),(10,11),(6,8),(6,5),(3,4),(8,9),(12,11),(9,10)]"
TESTS_STATIC__SEL_TOURN,1174,0,True,80,19826,16384.4,1024,16,"[(5,13),(2,8),(11,3),(14,4),(9,15),(5,14),(14,9),(4,10),(9,9),(6,13),(7,1),(1,5),(1,5),(10,13),(8,10),(15,14),(0,12),(8,14),(6,3),(9,3),(4,2),(2,7),(11,7),(0,1),(4,1),(10,13),(0,3),(12,11),(5,7),(7,14),(10,11),(4,6),(8,10),(5,9),(5,1),(15,12),(12,10),(1,2),(5,4),(0,1),(15,13),(3,9),(11,14),(12,6),(13,14),(7,10),(5,10),(4,8),(12,13),(5,3),(10,12),(13,5),(3,2),(5,9),(9,6),(4,2),(5,11),(3,5),(7,6),(1,4),(8,5),(5,4),(10,9),(6,3),(8,7),(11,8),(4,3),(12,5),(11,10),(13,14),(5,6),(10,12),(13,11),(8,9),(8,7),(12,11),(6,7),(5,4),(9,10),(1,2)]"
TESTS_STATIC__SEL_TOURN,1175,0,True,79,8977,16384.4,1024,16,"[(10,11),(15,12),(12,0),(8,3),(7,5),(1,12),(1,6),(5,1),(9,14),(6,7),(2,0),(13,4),(13,11),(9,0),(15,8),(12,14),(10,4),(10,4),(3,4),(2,12),(1,0),(7,14),(10,2),(8,2),(1,11),(9,10),(2,1),(13,15),(0,15),(3,8),(15,12),(4,5),(10,8),(12,7),(3,0),(15,14),(9,4),(5,13),(6,9),(7,5),(6,8),(13,11),(7,11),(13,14),(2,4),(9,14),(10,12),(6,3),(2,3),(1,3),(11,9),(9,8),(10,9),(9,4),(10,11),(8,7),(7,5),(5,4),(8,7),(9,7),(5,6),(2,1),(9,8),(6,8),(5,3),(5,7),(13,12),(9,10),(14,13),(11,13),(10,12),(12,11),(4,3),(4,5),(3,2),(10,9),(7,6),(8,9),(7,8)]"
TESTS_STATIC__SEL_TOURN,1176,0,True,81,12205,16384.4,1024,16,"[(12,10),(1,9),(14,11),(2,7),(6,10),(9,13),(9,11),(9,11),(13,14),(4,12),(1,15),(5,8),(3,5),(3,1),(10,3),(0,4),(5,15),(15,7),(9,3),(0,11),(12,4),(10,9),(7,13),(8,12),(3,0),(3,7),(9,4),(12,14),(11,13),(5,2),(6,0),(3,6),(2,0),(10,15),(1,3),(8,13),(10,7),(14,15),(11,2),(5,9),(11,8),(6,13),(8,6),(11,9),(8,7),(11,13),(0,1),(5,11),(4,2),(4,5),(7,4),(10,12),(13,9),(1,2),(8,5),(6,3),(7,6),(9,10),(2,3),(6,3),(9,5),(12,14),(2,4),(3,4),(13,14),(7,9),(6,5),(4,5),(11,12),(10,8),(11,8),(2,1),(7,6),(12,13),(7,8),(10,12),(9,11),(6,5),(8,14),(10,11),(8,9)]"
TESTS_STATIC__SEL_TOURN,1177,0,True,87,728,16384.3,1024,16,"[(11,1),(8,15),(7,10),(1,6),(1,0),(12,3),(2,6),(3,11),(4,8),(8,13),(12,5),(13,1),(7,9),(9,15),(6,1),(12,11),(11,2),(7,4),(2,9),(2,0),(14,10),(8,10),(5,9),(3,10),(6,12),(8,0),(4,0),(11,7),(3,9),(2,4),(12,15),(11,13),(14,12),(12,6),(7,1),(12,14),(3,5),(11,15),(7,6),(7,9),(5,8),(3,2),(7,10),(15,13),(1,4),(9,12),(10,11),(8,6),(4,6),(9,10),(6,7),(8,7),(13,14),(2,0),(0,4),(11,10),(12,13),(12,8),(5,1),(2,1),(0,11),(9,7),(3,5),(10,8),(9,8),(6,5),(1,3),(11,13),(7,6),(3,2),(3,5),(6,5),(12,11),(3,4),(15,14),(10,11),(3,2),(12,11),(7,8),(6,4),(4,0),(6,7),(4,5),(3,6),(13,13),(10,11),(14,13)]"
TESTS_STATIC__SEL_TOURN,1178,0,True,82,2778,16384.4,1024,16,"[(3,13),(15,12),(2,15),(6,11),(0,4),(15,4),(13,9),(14,10),(0,6),(11,1),(1,10),(2,12),(8,5),(14,8),(6,12),(14,7),(5,9),(5,6),(4,3),(4,14),(3,2),(1,0),(6,0),(11,13),(11,8),(7,2),(5,12),(15,14),(8,12),(0,7),(8,3),(9,8),(11,13),(1,3),(2,0),(7,10),(11,14),(9,7),(11,7),(0,5),(1,2),(15,13),(6,4),(6,11),(10,11),(8,6),(3,4),(10,4),(9,13),(15,13),(7,6),(14,11),(6,5),(2,6),(6,9),(13,12),(5,1),(3,2),(12,9),(5,2),(10,9),(9,4),(8,7),(12,11),(9,8),(5,3),(4,7),(13,14),(11,9),(12,13),(6,5),(4,3),(7,6),(10,12),(5,4),(10,9),(8,7),(6,7),(6,5),(14,8),(9,8),(11,10)]"
TESTS_STATIC__SEL_TOURN,1179,0,True,75,3087,16384.4,1024,16,"[(8,10),(15,9),(11,1),(6,0),(3,5),(2,11),(7,12),(12,13),(4,2),(6,11),(4,14),(0,9),(1,4),(14,5),(10,11),(1,3),(8,1),(2,12),(0,12),(9,6),(13,14),(7,3),(5,15),(5,8),(6,10),(2,3),(13,9),(8,13),(12,7),(0,1),(6,3),(5,1),(8,7),(4,7),(12,15),(11,15),(11,13),(3,4),(2,1),(10,12),(5,9),(6,5),(15,14),(5,2),(12,14),(7,8),(11,8),(12,11),(5,4),(6,10),(7,9),(13,12),(2,4),(8,11),(10,9),(14,13),(13,12),(6,3),(7,0),(0,1),(6,7),(10,11),(5,8),(7,9),(7,5),(9,8),(1,3),(4,6),(3,2),(11,12),(4,3),(5,6),(8,4),(10,9),(7,8)]"
TESTS_STATIC__SEL_TOURN,1180,0,True,83,2283,16384.4,1024,16,"[(8,10),(12,8),(1,11),(2,14),(15,3),(1,5),(7,1),(0,15),(13,6),(11,4),(11,12),(13,10),(9,10),(5,10),(2,12),(0,2),(15,14),(3,7),(14,5),(7,12),(14,7),(5,1),(1,0),(6,9),(11,4),(13,7),(13,12),(2,9),(6,6),(15,10),(5,2),(6,2),(2,3),(9,11),(3,4),(1,6),(13,15),(2,8),(10,7),(8,5),(9,1),(0,3),(9,11),(13,14),(13,10),(11,13),(4,7),(14,12),(5,4),(0,2),(3,6),(1,3),(12,11),(8,7),(9,10),(9,5),(7,6),(11,7),(8,10),(6,5),(9,6),(11,8),(4,3),(8,9),(1,2),(13,14),(1,3),(6,4),(4,15),(11,12),(7,8),(13,10),(12,11),(7,6),(13,12),(12,10),(10,11),(2,3),(8,9),(9,10),(5,4),(3,8),(4,3)]"
